customer_id,age,gender,monthly_spend,membership_years,region,churn
CUST06390,Twenty,Male,abc,14,East,0
CUST06391,44,unknown,234.05,8,East,1
CUST06392,43,Male,287.38,12,East,1
CUST06393,35,Male,267.09,5,West,1
CUST06394,,Female,83.10,-1,West,0
CUST06395,29,Male,-,0,eest,1
CUST06396,32,Female,88.61,12,n,1
CUST06397,53,other,171.49,8,North,0
CUST06398,62,,486.91,,,1
CUST06399,,Male,72.17,11,,1
CUST06400,thirty-five,Female,50.14,11,West,1
CUST06401,47,unknown,300.07,2,East,1
CUST06402,48,Male,130.34,unknown,North,1
CUST06403,Twenty,Female,195.73,7,East,0
CUST06404,,Female,204.12,11,South,1
CUST06405,40,Male,234.97,0,eest,1
CUST06406,42,unknown,147.76,2,North,1
CUST06407,40,Male,197.40,9,?,0
CUST06408,,Male,136.64,2,West,1
CUST06409,25,Male,89.86,,North,0
CUST06410,59,Female,59.49,6,,1
CUST06411,38,unknown,-,99,South,1
CUST06412,32,Male,abc,3,South,0
CUST06413,35,Female,387.87,0,?,0
CUST06414,66,Female,223.19,,n,1
CUST06415,,Male,abc,11,East,0
CUST06416,53,,,10,South,1
CUST06417,,Female,66.46,6,South,0
CUST06418,24,Male,365.78,1,North,0
CUST06419,,M,-,8,,0
CUST06420,65,Female,185.80,5,n,1
CUST06421,66,Male,151.65,12,West,0
CUST06422,61,Male,403.87,10,,0
CUST06423,43,Male,204.47,12,West,1
CUST06424,Twenty,Female,281.31,-1,South,0
CUST06425,62,Male,362.67,5,SOUTH,0
CUST06426,21,Female,415.02,10,South,1
CUST06427,N/A,Male,381.22,4,West,1
CUST06428,36,Female,456.70,1,South,1
CUST06429,66,Male,444.47,14,West,0
CUST06430,39,Female,151.06,-1,?,0
CUST06431,45,Female,99.44,12,East,1
CUST06432,41,Female,94.77,11,North,1
CUST06433,67,Male,466.80,11,South,0
CUST06434,64,Female,104.12,1,South,1
CUST06435,36,Male,189.17,4,North,0
CUST06436,N/A,Male,50.96,,East,0
CUST06437,21,other,464.35,,,1
CUST06438,66,F,304.85,5,West,0
CUST06439,44,Male,99.05,7,East,0
CUST06440,61,Female,391.40,0,East,1
CUST06441,47,Male,234.26,13,West,1
CUST06442,45,Female,459.99,11,South,1
CUST06443,thirty-five,Female,473.14,10,East,0
CUST06444,45,Male,,13,East,0
CUST06445,39,Female,388.32,0,,0
CUST06446,51,Male,271.01,2,SOUTH,1
CUST06447,58,Male,133.23,7,North,0
CUST06448,21,,missing,7,South,0
CUST06449,N/A,Female,385.48,1,South,1
CUST06450,49,Male,abc,5,North,0
CUST06451,27,Male,-,None,n,0
CUST06452,21,F,66.31,0,north ,1
CUST06453,38,Male,266.51,8,North,1
CUST06454,66,Female,306.58,9,West,1
CUST06455,41,Female,281.31,-1,West,1
CUST06456,thirty-five,Male,421.23,10,East,0
CUST06457,37,Male,158.98,8,East,0
CUST06458,,other,55.23,13,North,0
CUST06459,35,other,None,9,South,1
CUST06460,30,Female,-,2,East,1
CUST06461,37,Female,74.63,13,North,0
CUST06462,47,Male,435.66,6,East,1
CUST06463,57,Female,441.52,4,north ,0
CUST06464,30,,426.98,,West,0
CUST06465,51,Female,258.70,13,SOUTH,0
CUST06466,Twenty,Female,475.32,8,North,1
CUST06467,N/A,Male,87.00,1,South,0
CUST06468,,other,128.83,,East,0
CUST06469,23,,106.53,5,North,1
CUST06470,63,Female,94.97,unknown,East,0
CUST06471,,,261.34,-1,East,1
CUST06472,55,Female,249.38,3,North,0
CUST06473,48,Female,391.07,10,North,1
CUST06474,56,Male,None,3,north ,0
CUST06475,39,Female,79.53,3,West,1
CUST06476,57,Male,missing,1,West,1
CUST06477,47,Female,191.06,,,0
CUST06478,,,359.12,12,,1
CUST06479,66,Male,130.01,13,East,0
CUST06480,22,Female,$,2,East,1
CUST06481,31,,abc,4,West,1
CUST06482,48,Female,246.40,11,West,1
CUST06483,50,Female,None,12,West,1
CUST06484,23,Male,,2,East,0
CUST06485,50,,380.98,2,East,1
CUST06486,,Female,,7,East,0
CUST06487,39,Male,71.01,,East,1
CUST06488,37,Female,65.79,5,North,1
CUST06489,47,,abc,12,West,1
CUST06490,25,Female,None,14,South,0
CUST06491,41,Female,198.08,13,South,1
CUST06492,64,Female,278.92,,North,1
CUST06493,27,Male,,,West,1
CUST06494,,F,260.54,unknown,East,0
CUST06495,,Female,323.59,3,North,1
CUST06496,62,Male,,12,SOUTH,0
CUST06497,43,Male,69.02,14,West,0
CUST06498,25,Female,197.40,1,West,1
CUST06499,38,Female,-,10,East,1
CUST06500,66,Male,,7,East,1
CUST06501,52,Female,278.82,12,North,1
CUST06502,28,Female,473.29,14,West,1
CUST06503,38,Female,450.69,6,North,0
CUST06504,49,Female,446.34,8,North,1
CUST06505,47,F,170.38,11,?,0
CUST06506,49,Female,128.02,2,West,0
CUST06507,20,Male,-,4,West,1
CUST06508,50,Female,335.23,0,SOUTH,0
CUST06509,23,Female,-,,North,1
CUST06510,58,Male,477.75,8,West,1
CUST06511,36,Male,110.92,,West,0
CUST06512,64,Female,426.65,9,South,0
CUST06513,22,Male,191.02,5,West,1
CUST06514,,unknown,198.08,11,,1
CUST06515,54,unknown,392.57,11,SOUTH,0
CUST06516,Twenty,Male,missing,5,West,1
CUST06517,24,unknown,227.75,6,South,1
CUST06518,thirty-five,Male,145.16,1,East,0
CUST06519,20,Female,265.04,6,South,1
CUST06520,49,Female,204.78,1,South,0
CUST06521,Twenty,Male,384.97,3,West,0
CUST06522,68,Female,None,13,East,1
CUST06523,,,163.30,12,South,1
CUST06524,19,F,$,9,North,0
CUST06525,41,other,397.31,7,West,1
CUST06526,40,Male,$,10,South,0
CUST06527,41,Male,327.03,unknown,South,1
CUST06528,55,Male,142.79,9,North,0
CUST06529,,Male,181.18,0,North,1
CUST06530,31,F,105.12,12,South,1
CUST06531,53,Male,205.15,14,North,1
CUST06532,39,Male,465.45,,West,1
CUST06533,Twenty,Male,268.28,3,?,1
CUST06534,,Male,147.76,9,West,0
CUST06535,54,other,263.85,4,South,0
CUST06536,23,Male,270.06,-1,South,1
CUST06537,36,Female,235.94,2,West,1
CUST06538,42,M,172.65,None,West,1
CUST06539,66,unknown,,,West,1
CUST06540,N/A,Male,284.08,4,West,0
CUST06541,36,Female,210.60,14,n,1
CUST06542,29,Male,139.71,12,East,0
CUST06543,68,Female,333.50,8,West,1
CUST06544,38,Male,217.51,6,?,1
CUST06545,21,other,361.76,,North,1
CUST06546,68,Female,461.11,,SOUTH,0
CUST06547,20,Male,461.11,6,,1
CUST06548,24,Female,323.94,2,South,1
CUST06549,45,Male,184.09,None,South,0
CUST06550,40,Female,487.05,10,East,0
CUST06551,,Female,,99,North,0
CUST06552,69,Female,145.46,14,North,0
CUST06553,48,Male,444.59,4,East,0
CUST06554,53,Male,110.43,9,East,1
CUST06555,59,Male,-,13,West,0
CUST06556,39,Female,318.28,11,North,0
CUST06557,38,Female,482.74,,South,0
CUST06558,24,Male,91.66,14,East,1
CUST06559,35,Male,412.67,9,East,0
CUST06560,30,Male,248.62,5,n,1
CUST06561,35,other,189.97,12,,0
CUST06562,40,Female,247.16,1,West,1
CUST06563,thirty-five,Female,missing,12,?,1
CUST06564,N/A,Male,abc,7,South,0
CUST06565,Twenty,Male,155.76,10,South,1
CUST06566,68,Male,141.02,3,North,0
CUST06567,N/A,Female,$,7,East,1
CUST06568,61,Female,abc,2,East,0
CUST06569,54,other,abc,7,East,0
CUST06570,57,Male,383.23,None,North,0
CUST06571,68,Male,159.04,3,East,0
CUST06572,64,,370.43,6,North,1
CUST06573,24,Female,454.66,0,West,0
CUST06574,57,Male,399.14,99,North,1
CUST06575,Twenty,Female,386.74,10,North,1
CUST06576,50,Female,253.17,6,SOUTH,1
CUST06577,,Male,None,11,East,0
CUST06578,56,,98.15,2,East,1
CUST06579,34,Female,372.23,7,East,1
CUST06580,62,Male,338.16,,East,1
CUST06581,53,F,203.41,5,East,0
CUST06582,62,Female,273.21,2,East,0
CUST06583,23,Female,abc,3,East,0
CUST06584,32,Female,333.31,99,West,1
CUST06585,Twenty,Female,54.31,3,North,1
CUST06586,thirty-five,Female,373.04,6,West,1
CUST06587,20,Male,-,6,West,1
CUST06588,35,Male,306.58,,North,0
CUST06589,54,Male,102.22,,West,0
CUST06590,N/A,Female,479.31,3,North,1
CUST06591,27,Female,489.93,5,SOUTH,1
CUST06592,thirty-five,Male,244.24,9,South,0
CUST06593,,Male,223.81,14,East,0
CUST06594,,Male,125.24,unknown,West,1
CUST06595,56,Male,108.71,5,South,0
CUST06596,50,F,276.83,0,East,0
CUST06597,60,other,273.73,2,West,0
CUST06598,33,Female,153.87,10,East,1
CUST06599,53,Male,451.05,6,South,0
CUST06600,34,,197.19,99,East,1
CUST06601,69,Female,491.14,14,West,0
CUST06602,thirty-five,Female,459.29,,South,0
CUST06603,Twenty,Male,427.40,10,,1
CUST06604,51,Female,312.17,3,SOUTH,0
CUST06605,53,Male,87.85,3,,1
CUST06606,61,Female,$,5,,0
CUST06607,thirty-five,Female,abc,,SOUTH,1
CUST06608,22,Female,494.11,9,West,1
CUST06609,,Male,149.55,6,North,1
CUST06610,58,Female,,11,,1
CUST06611,thirty-five,Male,360.42,7,North,0
CUST06612,33,Female,361.37,11,SOUTH,0
CUST06613,63,Male,300.81,2,South,0
CUST06614,47,Male,326.54,None,West,1
CUST06615,44,Male,221.50,1,East,0
CUST06616,N/A,Male,448.26,3,n,0
CUST06617,68,Female,$,5,?,0
CUST06618,,Female,299.53,14,West,0
CUST06619,34,Female,97.02,3,South,1
CUST06620,63,Male,289.10,4,East,0
CUST06621,55,Male,425.76,3,North,0
CUST06622,N/A,Male,195.77,8,South,1
CUST06623,51,,291.81,3,n,1
CUST06624,,Female,218.27,8,South,1
CUST06625,23,Male,226.96,4,North,1
CUST06626,thirty-five,Female,474.58,9,north ,0
CUST06627,53,Female,383.40,2,East,1
CUST06628,69,Male,167.79,6,North,0
CUST06629,28,Male,abc,7,north ,0
CUST06630,34,Male,121.73,-1,South,1
CUST06631,thirty-five,Female,358.99,None,eest,0
CUST06632,46,Male,399.94,10,West,1
CUST06633,20,Female,144.52,0,East,1
CUST06634,35,Female,72.12,1,West,1
CUST06635,66,Female,241.75,0,North,1
CUST06636,48,Female,154.44,2,South,0
CUST06637,52,Female,292.74,3,South,0
CUST06638,53,Female,90.04,unknown,South,0
CUST06639,N/A,Female,446.16,8,North,0
CUST06640,21,,73.10,9,,1
CUST06641,63,Female,126.40,0,SOUTH,1
CUST06642,29,Female,137.27,8,East,0
CUST06643,,other,-,12,,1
CUST06644,47,Male,416.83,1,eest,1
CUST06645,53,Male,415.93,,South,1
CUST06646,Twenty,Female,376.21,5,north ,1
CUST06647,59,M,99.74,None,North,0
CUST06648,27,Female,495.15,8,n,1
CUST06649,,Female,470.13,3,n,0
CUST06650,,Female,50.11,unknown,eest,1
CUST06651,56,Female,247.11,12,South,1
CUST06652,,Female,missing,2,SOUTH,1
CUST06653,46,,143.55,14,East,0
CUST06654,N/A,Male,466.37,2,South,1
CUST06655,42,,392.78,,West,0
CUST06656,46,Female,129.79,-1,North,1
CUST06657,Twenty,Female,476.06,13,West,0
CUST06658,44,Female,,0,East,0
CUST06659,,Male,missing,14,West,0
CUST06660,28,Male,74.36,5,,0
CUST06661,65,Male,475.78,6,North,1
CUST06662,N/A,F,421.65,11,West,1
CUST06663,69,M,454.99,,North,0
CUST06664,41,Male,477.01,14,East,0
CUST06665,thirty-five,Female,253.24,12,South,1
CUST06666,39,Female,324.36,12,South,1
CUST06667,67,Male,240.29,,South,1
CUST06668,36,Female,344.23,8,North,1
CUST06669,N/A,Female,-,12,North,1
CUST06670,,Female,,None,East,0
CUST06671,30,Male,148.88,12,South,0
CUST06672,N/A,Female,266.32,10,,0
CUST06673,Twenty,other,,14,East,0
CUST06674,54,Female,354.11,12,n,1
CUST06675,25,,355.80,1,eest,1
CUST06676,21,Male,382.46,3,North,0
CUST06677,57,Female,156.00,None,North,0
CUST06678,24,Male,234.85,11,East,0
CUST06679,N/A,Female,233.33,0,West,0
CUST06680,36,Female,447.89,3,West,0
CUST06681,46,Male,225.53,2,East,0
CUST06682,40,Female,142.93,14,East,1
CUST06683,58,Male,,2,West,0
CUST06684,34,Male,,7,East,0
CUST06685,23,Male,51.67,99,eest,0
CUST06686,24,Female,282.35,14,,1
CUST06687,48,,471.27,,South,1
CUST06688,38,Female,$,4,East,0
CUST06689,19,Female,None,13,East,1
CUST06690,45,Male,401.67,3,West,0
CUST06691,,Male,,14,,1
CUST06692,64,Female,146.27,13,n,0
CUST06693,Twenty,Female,missing,10,,0
CUST06694,N/A,Male,None,4,,0
CUST06695,thirty-five,Female,250.45,12,South,1
CUST06696,29,,373.56,3,East,0
CUST06697,Twenty,Female,349.89,7,East,0
CUST06698,Twenty,Female,207.82,99,East,0
CUST06699,36,Female,291.73,13,West,0
CUST06700,68,Female,165.65,7,north ,1
CUST06701,,Female,148.30,99,,1
CUST06702,27,other,355.34,6,North,0
CUST06703,66,Male,81.34,99,East,0
CUST06704,28,Male,200.40,11,,0
CUST06705,19,Male,188.44,7,West,1
CUST06706,,Female,107.17,6,East,1
CUST06707,thirty-five,Female,173.30,,South,0
CUST06708,31,Male,288.71,12,East,0
CUST06709,58,Female,362.96,7,West,1
CUST06710,,Female,348.12,13,East,0
CUST06711,51,Female,135.01,,East,0
CUST06712,28,other,-,10,South,0
CUST06713,43,Female,455.83,,?,1
CUST06714,66,Female,67.68,14,South,0
CUST06715,46,Female,235.38,12,West,0
CUST06716,66,Female,abc,None,SOUTH,0
CUST06717,43,Female,367.27,9,North,0
CUST06718,30,Female,135.86,0,North,1
CUST06719,36,Female,431.94,13,South,1
CUST06720,43,Male,312.15,12,North,1
CUST06721,thirty-five,Male,403.52,0,North,1
CUST06722,,Male,283.18,,East,1
CUST06723,Twenty,Male,435.03,-1,South,1
CUST06724,33,Female,-,unknown,West,1
CUST06725,56,Female,,9,South,1
CUST06726,53,,,12,West,0
CUST06727,20,Female,204.17,6,South,1
CUST06728,,Male,$,11,North,0
CUST06729,26,Male,179.00,5,East,1
CUST06730,38,Male,480.99,0,South,1
CUST06731,49,Male,248.83,14,north ,0
CUST06732,66,,237.05,13,North,0
CUST06733,33,Female,155.33,7,West,0
CUST06734,46,Male,405.77,8,West,0
CUST06735,thirty-five,Male,$,7,?,1
CUST06736,55,,392.87,None,North,1
CUST06737,N/A,Female,54.16,-1,north ,1
CUST06738,thirty-five,Female,204.37,unknown,East,1
CUST06739,67,Female,328.36,6,,1
CUST06740,,,225.12,,north ,0
CUST06741,,other,403.38,13,South,0
CUST06742,19,Male,205.51,1,East,0
CUST06743,28,Male,321.91,8,South,0
CUST06744,N/A,Female,471.18,5,eest,0
CUST06745,55,Female,430.79,1,East,1
CUST06746,21,Female,406.50,9,West,1
CUST06747,53,Male,99.65,5,West,1
CUST06748,25,Female,$,11,West,1
CUST06749,61,Female,271.75,10,East,0
CUST06750,53,Female,missing,10,eest,0
CUST06751,59,Female,359.73,11,South,1
CUST06752,30,Male,115.71,9,East,1
CUST06753,N/A,Female,200.81,4,North,0
CUST06754,,Male,453.07,,SOUTH,1
CUST06755,,Male,133.77,11,East,0
CUST06756,44,Female,240.59,unknown,West,1
CUST06757,54,Female,499.85,2,East,1
CUST06758,69,Male,missing,13,East,1
CUST06759,35,Male,-,6,West,0
CUST06760,34,Female,,9,East,1
CUST06761,27,unknown,333.84,-1,?,1
CUST06762,51,Female,271.50,3,East,0
CUST06763,42,Female,405.08,1,North,1
CUST06764,Twenty,Female,315.89,1,South,1
CUST06765,29,Male,430.48,5,East,0
CUST06766,37,Female,None,13,South,1
CUST06767,59,Male,None,-1,North,0
CUST06768,67,Male,488.02,12,North,0
CUST06769,68,Male,,12,East,0
CUST06770,46,Female,359.42,5,West,0
CUST06771,N/A,Female,-,0,East,0
CUST06772,21,other,67.17,4,West,0
CUST06773,29,Male,404.18,3,SOUTH,1
CUST06774,60,Male,170.45,8,West,1
CUST06775,66,Female,missing,unknown,East,0
CUST06776,41,Female,54.16,10,South,1
CUST06777,62,Male,74.71,12,South,1
CUST06778,,Female,446.89,8,north ,0
CUST06779,67,Female,abc,7,South,0
CUST06780,25,Female,67.66,14,north ,1
CUST06781,47,Female,315.28,3,West,1
CUST06782,38,other,112.87,8,North,1
CUST06783,32,,190.30,14,East,1
CUST06784,23,Male,-,6,North,1
CUST06785,36,Male,74.10,5,East,1
CUST06786,22,Male,208.59,unknown,,1
CUST06787,23,Female,289.45,7,West,1
CUST06788,40,Male,missing,4,East,1
CUST06789,30,Male,435.24,8,,0
CUST06790,,Male,424.85,-1,West,0
CUST06791,Twenty,Male,280.10,,West,1
CUST06792,64,Male,,unknown,North,1
CUST06793,49,Male,453.67,0,North,1
CUST06794,57,Male,288.84,10,West,0
CUST06795,24,Female,485.90,4,West,1
CUST06796,45,Female,316.84,8,north ,1
CUST06797,32,Female,142.87,-1,North,1
CUST06798,38,Male,missing,13,,0
CUST06799,58,M,96.36,7,North,0
CUST06800,46,Female,456.01,-1,West,0
CUST06801,36,Male,298.69,6,West,1
CUST06802,54,Female,-,14,n,1
CUST06803,62,Male,-,12,South,1
CUST06804,64,Female,abc,-1,,0
CUST06805,39,Male,358.26,None,West,1
CUST06806,,,$,8,East,1
CUST06807,45,Male,372.27,13,?,0
CUST06808,,Male,52.16,1,?,0
CUST06809,34,Male,$,10,West,0
CUST06810,52,unknown,212.17,0,East,1
CUST06811,,Male,59.13,4,North,1
CUST06812,57,Male,51.58,,North,1
CUST06813,32,Female,189.94,14,West,0
CUST06814,66,Male,abc,14,South,0
CUST06815,Twenty,,-,-1,North,0
CUST06816,68,Female,295.93,11,West,1
CUST06817,50,Female,239.11,6,n,1
CUST06818,36,Male,$,1,West,0
CUST06819,49,Female,179.22,6,West,0
CUST06820,,Male,413.81,11,north ,0
CUST06821,68,Male,missing,-1,West,1
CUST06822,65,Male,159.41,11,South,0
CUST06823,N/A,other,293.98,9,West,0
CUST06824,39,Female,480.42,14,South,0
CUST06825,,Male,165.70,5,South,0
CUST06826,30,Male,392.89,14,East,1
CUST06827,67,Female,483.40,2,North,0
CUST06828,39,Male,-,7,East,0
CUST06829,46,Female,92.68,1,East,0
CUST06830,54,Male,153.99,12,SOUTH,1
CUST06831,Twenty,Female,103.40,14,West,1
CUST06832,58,Male,139.62,6,West,1
CUST06833,39,Male,87.31,6,n,1
CUST06834,18,Male,258.72,10,East,1
CUST06835,45,Female,163.81,4,South,1
CUST06836,50,Male,351.12,2,East,1
CUST06837,63,,abc,10,East,1
CUST06838,N/A,Female,108.79,9,East,0
CUST06839,68,other,162.48,3,South,1
CUST06840,60,Female,-,,eest,0
CUST06841,60,unknown,364.13,-1,West,0
CUST06842,,Male,217.76,99,West,0
CUST06843,23,F,117.35,0,East,0
CUST06844,,Female,445.87,2,North,0
CUST06845,68,Male,370.00,13,,0
CUST06846,54,other,228.96,5,West,1
CUST06847,23,unknown,$,10,,1
CUST06848,39,Male,-,14,North,0
CUST06849,59,Male,294.59,3,East,0
CUST06850,36,Female,missing,6,South,1
CUST06851,30,Female,285.43,3,East,1
CUST06852,25,Female,430.86,14,East,0
CUST06853,36,Male,201.02,7,SOUTH,0
CUST06854,47,Male,abc,6,East,0
CUST06855,27,unknown,96.73,3,East,0
CUST06856,48,unknown,$,11,South,1
CUST06857,25,Female,111.17,14,North,1
CUST06858,41,Male,481.25,-1,East,0
CUST06859,,Male,129.74,99,West,1
CUST06860,29,unknown,231.23,0,East,0
CUST06861,66,Female,168.13,,SOUTH,1
CUST06862,47,Female,373.30,8,,1
CUST06863,22,Female,313.30,,East,0
CUST06864,67,Female,91.06,3,n,1
CUST06865,55,Female,-,3,,0
CUST06866,34,Female,158.11,1,East,1
CUST06867,25,unknown,316.62,4,South,1
CUST06868,23,Female,56.12,12,West,0
CUST06869,,Female,186.57,6,eest,1
CUST06870,,other,312.15,0,East,1
CUST06871,,Female,399.79,11,North,1
CUST06872,20,Male,381.17,9,North,1
CUST06873,,Female,abc,14,West,1
CUST06874,34,Male,178.83,12,South,0
CUST06875,25,Female,missing,unknown,West,1
CUST06876,19,M,391.02,None,,0
CUST06877,38,Male,abc,12,North,0
CUST06878,24,Male,224.45,2,East,1
CUST06879,27,Male,95.17,6,,1
CUST06880,39,Female,69.53,2,North,0
CUST06881,37,M,120.76,1,South,1
CUST06882,24,Male,235.05,7,South,1
CUST06883,47,Female,99.05,0,West,0
CUST06884,48,Male,194.61,8,North,0
CUST06885,,Male,320.48,10,North,0
CUST06886,69,Female,276.19,13,East,0
CUST06887,32,,403.03,3,West,1
CUST06888,68,Male,missing,9,East,0
CUST06889,N/A,Female,96.55,4,,1
CUST06890,59,Female,461.64,4,North,0
CUST06891,33,Female,None,0,North,0
CUST06892,63,Female,359.58,unknown,East,0
CUST06893,N/A,Male,185.27,4,,0
CUST06894,36,Female,373.78,9,East,0
CUST06895,21,Female,270.71,13,West,0
CUST06896,60,unknown,261.82,14,eest,1
CUST06897,,Female,missing,,n,1
CUST06898,47,Male,99.18,7,West,0
CUST06899,51,Male,458.91,8,East,1
CUST06900,51,Female,146.75,0,South,1
CUST06901,47,Female,415.37,99,North,0
CUST06902,47,Female,175.42,3,,0
CUST06903,45,Male,385.74,7,North,0
CUST06904,49,Male,443.53,5,East,0
CUST06905,N/A,Female,325.19,99,North,0
CUST06906,69,Female,missing,,?,1
CUST06907,Twenty,other,367.67,-1,North,0
CUST06908,65,other,228.05,7,?,0
CUST06909,38,Male,None,1,East,1
CUST06910,46,Male,443.43,12,eest,0
CUST06911,,Male,267.30,13,n,1
CUST06912,50,Female,$,4,East,0
CUST06913,41,Female,280.19,10,n,0
CUST06914,,Male,89.86,0,West,0
CUST06915,41,Male,383.23,7,North,1
CUST06916,59,Male,328.36,None,North,1
CUST06917,44,Female,174.61,6,North,1
CUST06918,41,Male,497.08,,East,1
CUST06919,48,Female,163.50,0,East,0
CUST06920,68,Male,181.53,1,,0
CUST06921,Twenty,Male,-,0,North,1
CUST06922,61,Male,245.95,3,West,1
CUST06923,54,Male,388.96,2,East,0
CUST06924,69,Female,60.78,1,East,0
CUST06925,22,Male,abc,12,East,1
CUST06926,69,Female,,4,North,0
CUST06927,36,M,295.36,5,North,0
CUST06928,26,Male,253.86,10,East,0
CUST06929,19,Male,190.96,,n,0
CUST06930,36,other,missing,1,South,0
CUST06931,Twenty,Male,292.98,None,n,0
CUST06932,30,Female,429.16,99,West,0
CUST06933,48,other,265.99,3,South,1
CUST06934,31,Female,364.40,13,West,1
CUST06935,,Female,426.48,1,South,0
CUST06936,55,Male,231.02,7,South,1
CUST06937,33,Female,425.21,99,South,1
CUST06938,39,Female,278.05,8,North,1
CUST06939,21,Female,140.74,6,South,1
CUST06940,N/A,Male,,11,East,1
CUST06941,23,,207.71,7,West,0
CUST06942,56,Female,444.99,1,West,1
CUST06943,,,196.00,9,North,1
CUST06944,18,Female,443.14,12,?,1
CUST06945,,Female,125.08,13,South,0
CUST06946,19,Female,75.63,10,West,0
CUST06947,49,Female,490.10,5,West,0
CUST06948,23,F,None,1,north ,0
CUST06949,30,Male,386.55,1,South,1
CUST06950,43,Female,274.36,12,West,1
CUST06951,50,Male,109.10,6,West,1
CUST06952,32,Male,188.05,99,n,1
CUST06953,43,Female,,12,eest,0
CUST06954,23,,229.32,,South,0
CUST06955,68,Female,289.55,,East,0
CUST06956,31,Male,102.60,11,East,0
CUST06957,61,Female,None,unknown,n,0
CUST06958,43,Male,371.69,None,North,0
CUST06959,64,Male,219.37,11,SOUTH,0
CUST06960,,Male,170.45,1,,0
CUST06961,18,Male,176.40,-1,North,0
CUST06962,thirty-five,Male,166.07,None,East,0
CUST06963,45,unknown,190.63,7,South,0
CUST06964,56,unknown,405.46,3,North,0
CUST06965,23,Female,245.74,7,north ,1
CUST06966,20,Female,102.56,8,East,1
CUST06967,66,Male,213.50,10,?,0
CUST06968,43,Female,missing,unknown,,0
CUST06969,40,,244.89,1,eest,0
CUST06970,59,unknown,308.22,7,West,1
CUST06971,64,unknown,217.76,2,South,1
CUST06972,67,F,309.38,8,West,0
CUST06973,,Female,65.38,2,West,0
CUST06974,64,Female,,2,East,1
CUST06975,34,Female,215.52,3,West,0
CUST06976,36,other,146.30,4,n,0
CUST06977,thirty-five,Male,abc,12,,0
CUST06978,68,Female,326.37,8,North,1
CUST06979,65,Male,-,,East,1
CUST06980,59,Male,$,10,,1
